time,thoughput1
0.0,0.0
0.1,0.1983642578125
0.2,0.4913330078125
0.30000000000000004,1.37786865234375
0.4,13.80157470703125
0.5,35.662841796875
0.6,59.8663330078125
0.7,79.9957275390625
0.7999999999999999,112.46337890625
0.8999999999999999,154.67529296875
0.9999999999999999,199.94964599609375
1.0999999999999999,257.62786865234375
1.2,328.192138671875
1.3,376.06201171875
1.4000000000000001,475.83465576171875
1.5000000000000002,498.1109619140625
1.6000000000000003,515.4052734375
1.7000000000000004,650.262451171875
1.8000000000000005,641.8853759765625
1.9000000000000006,666.3589477539062
2.0000000000000004,733.26416015625
2.1000000000000005,742.5201416015625
2.2000000000000006,764.31884765625
2.3000000000000007,818.5760498046875
2.400000000000001,910.455322265625
2.500000000000001,879.7714233398438
2.600000000000001,950.8331298828125
2.700000000000001,937.9653930664062
2.800000000000001,942.0272827148438
2.9000000000000012,1038.2415771484375
3.0000000000000013,957.9010009765625
3.1000000000000014,1021.5499877929688
3.2000000000000015,1010.6292724609375
3.3000000000000016,1088.9358520507812
3.4000000000000017,1087.6129150390625
3.5000000000000018,1051.6265869140625
3.600000000000002,1136.273193359375
3.700000000000002,1103.9566040039062
3.800000000000002,1017.8131103515625
3.900000000000002,1186.5509033203125
4.000000000000002,1117.0028686523438
4.100000000000001,1047.3724365234375
4.200000000000001,1137.9348754882812
4.300000000000001,1049.3911743164062
4.4,1160.1211547851562
4.5,1086.9415283203125
4.6,1026.8157958984375
4.699999999999999,1166.4505004882812
4.799999999999999,1056.7581176757812
4.899999999999999,1048.663330078125
4.999999999999998,1137.39013671875
5.099999999999998,1100.3692626953125
5.1999999999999975,1034.6649169921875
5.299999999999997,1100.1068115234375
5.399999999999997,1101.7593383789062
5.4999999999999964,1080.5419921875
5.599999999999996,1157.745361328125
5.699999999999996,1094.1650390625
5.799999999999995,1149.8809814453125
5.899999999999995,1159.89990234375
5.999999999999995,1164.9139404296875
6.099999999999994,1177.1026611328125
6.199999999999994,1212.92724609375
6.299999999999994,1098.2574462890625
6.399999999999993,1140.7669067382812
6.499999999999993,1167.2470092773438
6.5999999999999925,1187.9608154296875
6.699999999999992,1164.178466796875
6.799999999999992,1171.270751953125
6.8999999999999915,1208.843994140625
6.999999999999991,1207.8521728515625
7.099999999999991,1198.8739013671875
7.19999999999999,1246.5103149414062
7.29999999999999,1222.4395751953125
7.39999999999999,1260.8566284179688
7.499999999999989,1249.1104125976562
7.599999999999989,1226.8020629882812
7.699999999999989,1247.9156494140625
7.799999999999988,1321.9573974609375
7.899999999999988,1226.69677734375
7.999999999999988,1215.655517578125
8.099999999999987,1317.4179077148438
8.199999999999987,1214.2105102539062
8.299999999999986,1231.4666748046875
8.399999999999986,1310.9909057617188
8.499999999999986,1263.1378173828125
8.599999999999985,1266.1895751953125
8.699999999999985,1371.0662841796875
8.799999999999985,1234.6450805664062
8.899999999999984,1301.3153076171875
8.999999999999984,1417.5262451171875
9.099999999999984,1296.6690063476562
9.199999999999983,1278.7750244140625
9.299999999999983,1398.1292724609375
9.399999999999983,1335.5133056640625
9.499999999999982,1254.4113159179688
9.599999999999982,1346.7071533203125
9.699999999999982,1380.8486938476562
9.799999999999981,1287.725830078125
9.89999999999998,1304.400634765625
9.99999999999998,1397.1771240234375
10.09999999999998,1412.6800537109375
10.19999999999998,1311.6744995117188
10.29999999999998,1451.3076782226562
10.399999999999979,1459.423828125
10.499999999999979,1377.16064453125
10.599999999999978,1414.8117065429688
10.699999999999978,1423.876953125
10.799999999999978,1472.265625
10.899999999999977,1382.6431274414062
10.999999999999977,1471.8231201171875
11.099999999999977,1337.994384765625
11.199999999999976,1453.6392211914062
11.299999999999976,1434.9945068359375
11.399999999999975,1354.6676635742188
11.499999999999975,1472.6272583007812
11.599999999999975,1414.9932861328125
11.699999999999974,1431.597900390625
11.799999999999974,1384.4482421875
11.899999999999974,1478.7338256835938
11.999999999999973,1426.3534545898438
12.099999999999973,1406.2179565429688
12.199999999999973,1441.5512084960938
12.299999999999972,1473.2803344726562
12.399999999999972,1347.6943969726562
12.499999999999972,1367.0135498046875
12.599999999999971,1433.1314086914062
12.69999999999997,1357.183837890625
12.79999999999997,1399.8153686523438
12.89999999999997,1377.7236938476562
12.99999999999997,1415.6463623046875
13.09999999999997,1355.1010131835938
13.199999999999969,1356.2545776367188
13.299999999999969,1393.6477661132812
13.399999999999968,1394.39697265625
13.499999999999968,1468.2266235351562
13.599999999999968,1342.6437377929688
13.699999999999967,1413.1729125976562
13.799999999999967,1482.5088500976562
13.899999999999967,1446.5805053710938
13.999999999999966,1337.9806518554688
14.099999999999966,1441.1834716796875
14.199999999999966,1483.0459594726562
14.299999999999965,1339.520263671875
14.399999999999965,1359.1781616210938
14.499999999999964,1471.7361450195312
14.599999999999964,1381.3323974609375
14.699999999999964,1362.6800537109375
14.799999999999963,1500.2471923828125
14.899999999999963,1339.90478515625
14.999999999999963,1429.058837890625
15.099999999999962,1470.635986328125
15.199999999999962,1396.844482421875
15.299999999999962,1416.41845703125
15.399999999999961,1443.6859130859375
15.499999999999961,1464.1387939453125
15.59999999999996,1369.7402954101562
15.69999999999996,1359.228515625
15.79999999999996,1412.75634765625
15.89999999999996,1347.4853515625
15.99999999999996,1355.1498413085938
16.09999999999996,1454.39453125
16.19999999999996,1351.4862060546875
16.29999999999996,1283.7142944335938
16.399999999999963,1444.4183349609375
16.499999999999964,1410.3302001953125
16.599999999999966,1301.6586303710938
16.699999999999967,1389.4515991210938
16.79999999999997,1423.9242553710938
16.89999999999997,1342.9367065429688
16.99999999999997,1377.35595703125
17.099999999999973,1421.7056274414062
17.199999999999974,1364.4424438476562
17.299999999999976,1380.6564331054688
17.399999999999977,1418.37158203125
17.49999999999998,1368.084716796875
17.59999999999998,1339.422607421875
17.69999999999998,1321.6781616210938
17.799999999999983,1383.4793090820312
17.899999999999984,1192.9031372070312
17.999999999999986,1235.6704711914062
18.099999999999987,1227.093505859375
18.19999999999999,1052.4993896484375
18.29999999999999,977.1926879882812
18.39999999999999,917.6239013671875
18.499999999999993,862.2848510742188
18.599999999999994,807.1807861328125
18.699999999999996,761.822509765625
18.799999999999997,685.21728515625
18.9,733.3892822265625
19.0,679.3426513671875
19.1,581.0012817382812
19.200000000000003,628.2333374023438
19.300000000000004,669.1207885742188
19.400000000000006,524.7222900390625
19.500000000000007,564.434814453125
19.60000000000001,588.0508422851562
19.70000000000001,492.17681884765625
19.80000000000001,518.9651489257812
